05/01/2017 21:57:24,12,0.32,5
05/01/2017 21:57:29,10,0.46,5
05/01/2017 21:57:34,9,0.28,5
05/01/2017 21:57:39,12,0.31,5
05/01/2017 21:57:44,4,0.22,5
05/01/2017 21:57:49,4,0.2,5
05/01/2017 21:57:54,2,-0.22,5
05/01/2017 21:57:59,10,0.14,5
05/01/2017 21:58:04,11,0.12,5
05/01/2017 21:58:09,5,0.37,5
05/01/2017 21:58:14,13,0.37,5
05/01/2017 21:58:19,10,0.41,5
05/01/2017 21:58:24,6,0.73,5
05/01/2017 21:58:29,5,0.4,5
05/01/2017 21:58:34,11,0.27,5
05/01/2017 21:58:39,7,0.26,5
05/01/2017 21:58:45,6,0.32,5
05/01/2017 21:58:50,8,0.19,5
05/01/2017 21:58:55,5,0.55,5
05/01/2017 21:59:00,10,0.2,5
05/01/2017 21:59:05,9,0.36,5
05/01/2017 21:59:10,18,0.42,5
05/01/2017 21:59:16,10,0.48,5
05/01/2017 21:59:21,6,0.29,5
05/01/2017 21:59:26,7,0.43,5
05/01/2017 21:59:31,6,0.47,5
05/01/2017 21:59:36,8,0.39,5
05/01/2017 21:59:41,6,0.59,5
05/01/2017 21:59:46,7,0.42,5
05/01/2017 21:59:51,6,0.01,5
05/01/2017 21:59:56,11,0.29,5
05/01/2017 22:00:01,7,0.37,5
05/01/2017 22:00:06,17,0.32,5
05/01/2017 22:00:11,48,0.4,5
05/01/2017 22:00:16,23,0.38,5
05/01/2017 22:00:21,12,0.3,5
05/01/2017 22:00:26,9,0.21,5
05/01/2017 22:00:31,10,0.27,5
05/01/2017 22:00:37,11,0.34,5
05/01/2017 22:00:42,10,0.32,5
05/01/2017 22:00:47,11,0.2,5
05/01/2017 22:00:52,8,0.25,5
05/01/2017 22:00:57,9,0.03,5
05/01/2017 22:01:02,1,0.51,5
05/01/2017 22:01:07,7,-0.21,5
05/01/2017 22:01:12,16,0.39,5
05/01/2017 22:01:17,3,0.67,5
05/01/2017 22:01:22,6,0.4,5
05/01/2017 22:01:27,7,0.42,5
05/01/2017 22:01:32,4,0.45,5
05/01/2017 22:01:37,11,0.35,5
05/01/2017 22:01:42,9,0.14,5
05/01/2017 22:01:48,6,0.51,5
05/01/2017 22:01:53,7,0.12,5
05/01/2017 22:01:58,7,0.32,5
05/01/2017 22:02:03,7,0.15,5
05/01/2017 22:02:08,5,0.27,5
05/01/2017 22:02:13,9,0.42,5
05/01/2017 22:02:18,3,0.55,5
05/01/2017 22:02:23,10,0.11,5
05/01/2017 22:02:28,4,0.3,5
05/01/2017 22:02:33,3,0.12,5
05/01/2017 22:02:39,9,0.25,5
05/01/2017 22:02:44,5,0.38,5
05/01/2017 22:02:49,8,0.23,5
05/01/2017 22:02:54,6,0.0,5
05/01/2017 22:02:59,6,0.09,5
05/01/2017 22:03:04,5,0.41,5
05/01/2017 22:03:09,4,0.43,5
05/01/2017 22:03:14,6,0.26,5
05/01/2017 22:03:19,6,0.38,5
05/01/2017 22:03:25,9,0.44,5
05/01/2017 22:03:30,7,0.29,5
05/01/2017 22:03:35,5,0.25,5
05/01/2017 22:03:40,7,0.38,5
05/01/2017 22:03:45,7,0.27,5
05/01/2017 22:03:50,5,0.51,5
05/01/2017 22:03:56,6,0.14,5
05/01/2017 22:04:01,9,0.39,5
05/01/2017 22:04:06,5,0.54,5
05/01/2017 22:04:11,7,0.2,5
05/01/2017 22:04:16,10,0.27,5
05/01/2017 22:04:21,10,0.19,5
05/01/2017 22:04:26,7,0.45,5
05/01/2017 22:04:31,9,0.29,5
05/01/2017 22:04:36,5,0.4,5
05/01/2017 22:04:41,3,0.64,5
